Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_33_957.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_33_957.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_33_957.jpg,0.2,1,0,30.21814
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_104.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_104.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_104.jpg,0.5500001,1,0,30.22054
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_224.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_224.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_224.jpg,0.8500001,1,0,30.11699
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_360.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_360.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_360.jpg,1,1,0,30.06753
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_427.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_427.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_427.jpg,1,1,0,29.97011
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_517.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_517.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_517.jpg,0.7898054,1,0,29.94594
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_589.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_589.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_589.jpg,0.5789682,1,0,29.73895
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_661.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_661.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_661.jpg,0.3620305,1,0,30.20363
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_731.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_731.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_731.jpg,0.1512974,1,0,30.15991
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_785.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_785.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_785.jpg,-0.04870264,1,0,30.19085
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_857.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_857.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_857.jpg,-0.2487026,1,0,30.15971
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_34_929.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_34_929.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_34_929.jpg,-0.3987027,1,0,30.14899
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_003.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_003.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_003.jpg,-0.5987027,1,0,30.12972
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_078.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_078.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_078.jpg,-0.7987027,1,0,30.10527
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_156.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_156.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_156.jpg,-0.9987028,1,0,30.08867
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_231.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_231.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_231.jpg,-1,1,0,30.09628
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_311.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_311.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_311.jpg,-0.7615446,1,0,30.17277
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_384.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_384.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_384.jpg,-0.540662,1,0,30.20126
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_464.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_464.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_464.jpg,-0.3019822,1,0,30.20043
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_544.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_544.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_544.jpg,-0.06261809,1,0,30.18869
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_622.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_622.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_622.jpg,0,0.7651449,0,30.12564
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_699.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_699.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_699.jpg,0,0.5340282,0,30.06767
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_783.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_783.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_783.jpg,0,0.285513,0,30.00398
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_855.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_855.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_855.jpg,0,0.06567734,0,29.85161
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_35_934.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_35_934.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_35_934.jpg,0,0,0,29.62462
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_014.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_014.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_014.jpg,0,0,0,29.3867
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_088.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_088.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_088.jpg,0.15,0,0,29.2003
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_160.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_160.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_160.jpg,0.35,0,0,28.8958
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_231.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_231.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_231.jpg,0.2230629,0,0,28.64458
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_308.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_308.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_308.jpg,0,0,0,28.46413
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_375.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_375.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_375.jpg,0,0,0,28.23168
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_448.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_448.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_448.jpg,0,0,0,28.06051
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_582.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_582.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_582.jpg,0,0,0,27.66652
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_710.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_710.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_710.jpg,0,0,0,27.33348
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_836.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_836.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_836.jpg,0,0,0,26.95003
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_36_962.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_36_962.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_36_962.jpg,0,0,0,26.62563
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_085.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_085.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_085.jpg,0,0,0,26.30514
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_214.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_214.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_214.jpg,0,0,0,25.93611
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_332.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_332.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_332.jpg,0,0,0,25.62392
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_457.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_457.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_457.jpg,0,0,0,25.3155
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_580.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_580.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_580.jpg,0,0.1897377,0,25.11221
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_700.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_700.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_700.jpg,0,0.5484678,0,25.42476
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_821.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_821.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_821.jpg,0,0.1881445,0,25.58336
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_37_941.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_37_941.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_37_941.jpg,0.15,0,0,25.2949
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_062.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_062.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_062.jpg,0.45,0,0,24.86555
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_182.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_182.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_182.jpg,0.1806207,0,0,24.53293
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_296.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_296.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_296.jpg,0,0,0,24.22145
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_414.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_414.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_414.jpg,0.3,0,0,23.89947
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_532.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_532.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_532.jpg,0.3602728,0,0,23.5131
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_647.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_647.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_647.jpg,0.01434107,0,0,23.27243
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_763.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_763.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_763.jpg,0,0,0,22.98408
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_878.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_878.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_878.jpg,0,0,0,22.70637
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_38_989.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_38_989.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_38_989.jpg,0.1,0,0,22.47545
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_101.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_101.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_101.jpg,0.1631419,0,0,22.17131
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_211.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_211.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_211.jpg,0,0,0,21.90029
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_324.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_324.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_324.jpg,0,0,0,21.68117
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_434.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_434.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_434.jpg,0.15,0,0,21.41184
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_545.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_545.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_545.jpg,0.1667694,0,0,21.16641
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_655.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_655.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_655.jpg,0,0,0,20.90685
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_763.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_763.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_763.jpg,0,0,0,20.69908
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_870.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_870.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_870.jpg,0.25,0,0,20.46001
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_39_977.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_39_977.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_39_977.jpg,0.000241496,0,0,20.2054
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_085.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_085.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_085.jpg,0.15,0,0,19.99908
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_188.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_188.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_188.jpg,0.4,0,0,19.7215
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_296.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_296.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_296.jpg,0.460917,0,0,19.42548
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_400.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_400.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_400.jpg,0.4741954,0,0,19.18808
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_503.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_503.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_503.jpg,0.1643127,0,0,18.88152
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_609.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_609.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_609.jpg,0.4143127,0,0,18.8654
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_713.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_713.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_713.jpg,0.7143127,0,0,18.52422
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_815.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_815.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_815.jpg,0.4866233,0,0,17.9122
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_40_919.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_40_919.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_40_919.jpg,0.1757994,0,0,18.20747
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_41_025.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_41_025.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_41_025.jpg,0,0,0,17.52233
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_41_135.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_41_135.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_41_135.jpg,0,0,0,17.27671
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_41_241.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_41_241.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_41_241.jpg,0,0,0,17.61864
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_41_352.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_41_352.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_41_352.jpg,0,0,0,17.4126
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_41_460.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_41_460.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_41_460.jpg,0,0,0,16.70104
C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\center_2018_05_09_22_09_41_566.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\left_2018_05_09_22_09_41_566.jpg,C:\Users\xianh\CarND-Behavioral-Cloning-P3\Record\IMG\right_2018_05_09_22_09_41_566.jpg,0,0,0,17.07144
